"@stdlib/random/base/pareto-type1","@stdlib/random/array/pareto-type1,@stdlib/random/iter/pareto-type1,@stdlib/random/streams/pareto-type1"
"@stdlib/random/base/poisson","@stdlib/random/array/poisson,@stdlib/random/iter/poisson,@stdlib/random/streams/poisson"
"@stdlib/random/base/randi","@stdlib/random/iter/randi,@stdlib/random/streams/randi,@stdlib/random/base/minstd,@stdlib/random/base/minstd-shuffle,@stdlib/random/base/mt19937"
"@stdlib/random/base/randn","@stdlib/random/iter/randn,@stdlib/random/streams/randn,@stdlib/random/base/improved-ziggurat,@stdlib/random/base/randu"
"@stdlib/random/base/randu","@stdlib/random/array/randu,@stdlib/random/iter/randu,@stdlib/random/streams/randu,@stdlib/random/base/discrete-uniform,@stdlib/random/base/randn"
"@stdlib/random/base/rayleigh","@stdlib/random/array/rayleigh,@stdlib/random/iter/rayleigh,@stdlib/random/streams/rayleigh"
"@stdlib/random/base/t","@stdlib/random/array/t,@stdlib/random/iter/t,@stdlib/random/streams/t"
"@stdlib/random/base/triangular","@stdlib/random/array/triangular,@stdlib/random/iter/triangular,@stdlib/random/streams/triangular"
"@stdlib/random/base/uniform","@stdlib/random/array/uniform,@stdlib/random/iter/uniform,@stdlib/random/streams/uniform,@stdlib/random/base/discrete-uniform,@stdlib/random/base/randu"
"@stdlib/random/base/weibull","@stdlib/random/array/weibull,@stdlib/random/iter/weibull,@stdlib/random/streams/weibull"
"@stdlib/math/base/special/rcbrt","@stdlib/math/base/special/cbrt"
"@stdlib/math/base/special/rcbrtf","@stdlib/math/base/special/rcbrt,@stdlib/math/base/special/cbrtf"
"@stdlib/math/base/utils/relative-difference","@stdlib/math/base/utils/absolute-difference,@stdlib/math/base/utils/float64-epsilon-difference"
"@stdlib/string/base/remove-first","@stdlib/string/base/remove-first-code-point,@stdlib/string/base/remove-first-grapheme-cluster,@stdlib/string/base/remove-last"
"@stdlib/string/base/remove-first-code-point","@stdlib/string/base/remove-last-code-point,@stdlib/string/base/remove-first-grapheme-cluster,@stdlib/string/base/remove-first"
"@stdlib/string/base/remove-first-grapheme-cluster","@stdlib/string/base/remove-first-code-point,@stdlib/string/base/remove-last-grapheme-cluster,@stdlib/string/base/remove-first"
"@stdlib/string/base/remove-last","@stdlib/string/base/remove-last-code-point,@stdlib/string/base/remove-last-grapheme-cluster,@stdlib/string/base/remove-first"
"@stdlib/string/base/remove-last-code-point","@stdlib/string/base/remove-first-code-point,@stdlib/string/base/remove-last-grapheme-cluster,@stdlib/string/base/remove-last"
"@stdlib/string/base/remove-last-grapheme-cluster","@stdlib/string/base/remove-first-code-point,@stdlib/string/base/remove-last-code-point,@stdlib/string/base/remove-last"
"@stdlib/math/base/special/rempio2",""
"@stdlib/string/base/repeat",""
"@stdlib/string/base/replace","@stdlib/string/base/replace-after,@stdlib/string/base/replace-before,@stdlib/string/base/replace-after-last,@stdlib/string/base/replace-before-last"
"@stdlib/string/base/replace-after","@stdlib/string/base/replace-after-last,@stdlib/string/base/replace-before,@stdlib/string/base/replace-before-last"
"@stdlib/string/base/replace-after-last","@stdlib/string/base/replace-after,@stdlib/string/base/replace-before-last,@stdlib/string/base/replace-before"
"@stdlib/string/base/replace-before","@stdlib/string/base/replace-after,@stdlib/string/base/replace-before-last,@stdlib/string/base/replace-after-last"
"@stdlib/string/base/replace-before-last","@stdlib/string/base/replace-after-last,@stdlib/string/base/replace-after,@stdlib/string/base/replace-before"
"@stdlib/string/base/reverse","@stdlib/string/base/reverse-code-points,@stdlib/string/base/reverse-grapheme-clusters"
"@stdlib/string/base/reverse-code-points","@stdlib/string/base/reverse-grapheme-clusters,@stdlib/string/base/reverse"
"@stdlib/string/base/reverse-grapheme-clusters","@stdlib/string/base/reverse-code-points,@stdlib/string/base/reverse"
"@stdlib/string/base/right-pad","@stdlib/string/base/left-pad"
"@stdlib/string/base/right-trim","@stdlib/string/base/left-trim"
"@stdlib/math/base/special/rising-factorial","@stdlib/math/base/special/falling-factorial"
"@stdlib/number/uint32/base/rotl","@stdlib/number/uint32/base/rotr"
"@stdlib/number/uint32/base/rotr","@stdlib/number/uint32/base/rotl"
"@stdlib/math/base/special/round","@stdlib/math/base/special/ceil,@stdlib/math/base/special/floor,@stdlib/math/base/special/roundn,@stdlib/math/base/special/trunc"
"@stdlib/math/base/special/round2","@stdlib/math/base/special/ceil2,@stdlib/math/base/special/floor2,@stdlib/math/base/special/round,@stdlib/math/base/special/round10"
"@stdlib/math/base/special/round10","@stdlib/math/base/special/ceil10,@stdlib/math/base/special/floor10,@stdlib/math/base/special/round,@stdlib/math/base/special/round2"
"@stdlib/math/base/special/roundb","@stdlib/math/base/special/ceilb,@stdlib/math/base/special/floorb,@stdlib/math/base/special/round,@stdlib/math/base/special/roundn"
"@stdlib/math/base/special/roundn","@stdlib/math/base/special/ceiln,@stdlib/math/base/special/floorn,@stdlib/math/base/special/round,@stdlib/math/base/special/roundb"
"@stdlib/math/base/special/roundsd","@stdlib/math/base/special/ceilsd,@stdlib/math/base/special/floorsd,@stdlib/math/base/special/round,@stdlib/math/base/special/truncsd"
"@stdlib/math/base/special/rsqrt","@stdlib/math/base/special/sqrt"
"@stdlib/math/base/special/rsqrtf","@stdlib/math/base/special/rsqrt,@stdlib/math/base/special/sqrtf"
"@stdlib/slice/base/sargs2multislice","@stdlib/slice/base/args2multislice,@stdlib/slice/base/seq2multislice"
"@stdlib/ndarray/base/from-scalar","@stdlib/ndarray/array,@stdlib/ndarray/base/ctor,@stdlib/ndarray/ctor"
"@stdlib/math/base/special/secd","@stdlib/math/base/special/cosd,@stdlib/math/base/special/cos"
"@stdlib/slice/base/seq2multislice","@stdlib/slice/base/seq2slice,@stdlib/slice/base/sargs2multislice"
"@stdlib/slice/base/seq2slice","@stdlib/slice/base/seq2multislice,@stdlib/slice/base/slice2seq"
"@stdlib/number/float64/base/set-high-word","@stdlib/number/float64/base/get-high-word,@stdlib/number/float64/base/set-low-word"
"@stdlib/number/float64/base/set-low-word","@stdlib/number/float64/base/get-low-word,@stdlib/number/float64/base/set-high-word"
"@stdlib/math/base/special/sici",""
"@stdlib/number/float64/base/signbit","@stdlib/number/float32/base/signbit"
"@stdlib/number/float32/base/signbit","@stdlib/number/float64/base/signbit"
"@stdlib/number/float32/base/significand",""
"@stdlib/math/base/special/signum",""
"@stdlib/math/base/special/signumf","@stdlib/math/base/special/signum"
"@stdlib/math/base/special/sin","@stdlib/math/base/special/cos,@stdlib/math/base/special/sinpi,@stdlib/math/base/special/tan"
"@stdlib/math/base/special/sinc","@stdlib/math/base/special/sin"
"@stdlib/math/base/special/sincos","@stdlib/math/base/special/cos,@stdlib/math/base/special/sin,@stdlib/math/base/special/sincospi"
"@stdlib/math/base/special/sincospi","@stdlib/math/base/special/cospi,@stdlib/math/base/special/sincos,@stdlib/math/base/special/sinpi"
"@stdlib/math/base/special/sinh","@stdlib/math/base/special/cosh,@stdlib/math/base/special/sin,@stdlib/math/base/special/tanh"
"@stdlib/math/base/special/sinpi","@stdlib/math/base/special/sin"
"@stdlib/slice/base/slice2seq","@stdlib/slice/base/seq2slice"
"@stdlib/slice/base/length","@stdlib/slice/base/nonreduced-dimensions,@stdlib/slice/base/reduced-dimensions,@stdlib/slice/base/shape"
"@stdlib/slice/base/nonreduced-dimensions","@stdlib/slice/base/length,@stdlib/slice/base/reduced-dimensions,@stdlib/slice/base/shape"
"@stdlib/slice/base/reduced-dimensions","@stdlib/slice/base/length,@stdlib/slice/base/nonreduced-dimensions,@stdlib/slice/base/shape"
"@stdlib/slice/base/shape","@stdlib/slice/base/length,@stdlib/slice/base/nonreduced-dimensions,@stdlib/slice/base/reduced-dimensions"
"@stdlib/string/base/snakecase","@stdlib/string/base/camelcase,@stdlib/string/base/lowercase,@stdlib/string/base/stickycase,@stdlib/string/base/uppercase"
"@stdlib/math/base/special/spence",""
"@stdlib/math/base/special/sqrt","@stdlib/math/base/special/cbrt,@stdlib/math/base/special/rsqrt"
"@stdlib/math/base/special/sqrt1pm1","@stdlib/math/base/special/sqrt"
"@stdlib/math/base/special/sqrtf","@stdlib/math/base/special/cbrtf,@stdlib/math/base/special/rsqrtf,@stdlib/math/base/special/sqrt"
"@stdlib/math/base/special/sqrtpi","@stdlib/math/base/special/sqrt"
"@stdlib/string/base/startcase","@stdlib/string/base/capitalize,@stdlib/string/base/lowercase,@stdlib/string/base/uppercase"
"@stdlib/string/base/starts-with","@stdlib/string/base/ends-with"
"@stdlib/string/base/stickycase","@stdlib/string/base/camelcase,@stdlib/string/base/lowercase,@stdlib/string/base/snakecase,@stdlib/string/base/uppercase"
"@stdlib/strided/base/binary","@stdlib/strided/base/dmap2,@stdlib/strided/base/nullary,@stdlib/strided/base/quaternary,@stdlib/strided/base/quinary,@stdlib/strided/base/smap2,@stdlib/strided/base/ternary,@stdlib/strided/base/unary"
"@stdlib/strided/base/binary-dtype-signatures","@stdlib/strided/base/binary-signature-callbacks"
"@stdlib/strided/base/binary-signature-callbacks","@stdlib/strided/base/binary-dtype-signatures"
"@stdlib/blas/base/ccopy","@stdlib/blas/base/cswap"
"@stdlib/strided/base/cmap","@stdlib/strided/base/zmap,@stdlib/strided/base/unary"
"@stdlib/blas/base/cswap","@stdlib/blas/base/ccopy"
"@stdlib/stats/base/cumax","@stdlib/stats/base/cumin,@stdlib/stats/base/dcumax,@stdlib/stats/base/scumax"
"@stdlib/stats/base/cumaxabs","@stdlib/stats/base/cumax,@stdlib/stats/base/cuminabs,@stdlib/stats/base/dcumaxabs,@stdlib/stats/base/scumaxabs"
"@stdlib/stats/base/cumin","@stdlib/stats/base/cumax,@stdlib/stats/base/dcumin,@stdlib/stats/base/scumin"
"@stdlib/stats/base/cuminabs","@stdlib/stats/base/cumaxabs,@stdlib/stats/base/cumin,@stdlib/stats/base/dcuminabs,@stdlib/stats/base/scuminabs"
"@stdlib/math/strided/special/dabs","@stdlib/math/strided/special/abs,@stdlib/math/strided/special/dabs2,@stdlib/math/strided/special/sabs"
"@stdlib/math/strided/special/dabs2","@stdlib/math/strided/special/abs2,@stdlib/math/strided/special/dabs,@stdlib/math/strided/special/sabs2"
"@stdlib/blas/ext/base/dapx","@stdlib/blas/ext/base/gapx,@stdlib/blas/ext/base/sapx"
"@stdlib/blas/ext/base/dapxsum","@stdlib/blas/ext/base/dapxsumpw,@stdlib/blas/ext/base/dsum,@stdlib/blas/ext/base/gapxsum,@stdlib/blas/ext/base/sapxsum"
"@stdlib/blas/ext/base/dapxsumkbn","@stdlib/blas/ext/base/dapxsum,@stdlib/blas/ext/base/dsumkbn,@stdlib/blas/ext/base/gapxsumkbn,@stdlib/blas/ext/base/sapxsumkbn"
"@stdlib/blas/ext/base/dapxsumkbn2","@stdlib/blas/ext/base/dapxsum,@stdlib/blas/ext/base/dsumkbn2,@stdlib/blas/ext/base/gapxsumkbn2,@stdlib/blas/ext/base/sapxsumkbn2"
"@stdlib/blas/ext/base/dapxsumors","@stdlib/blas/ext/base/dapxsum,@stdlib/blas/ext/base/dsumors,@stdlib/blas/ext/base/gapxsumors,@stdlib/blas/ext/base/sapxsumors"
"@stdlib/blas/ext/base/dapxsumpw","@stdlib/blas/ext/base/dapxsum,@stdlib/blas/ext/base/dsumpw,@stdlib/blas/ext/base/gapxsumpw,@stdlib/blas/ext/base/sapxsumpw"
"@stdlib/blas/base/dasum","@stdlib/blas/base/daxpy,@stdlib/blas/base/gasum,@stdlib/blas/base/sasum,@stdlib/blas/ext/base/dsum"
"@stdlib/blas/ext/base/dasumpw","@stdlib/blas/base/dasum,@stdlib/blas/ext/base/dsumpw,@stdlib/blas/ext/base/gasumpw,@stdlib/blas/ext/base/sasumpw"
"@stdlib/blas/base/daxpy","@stdlib/blas/base/dasum,@stdlib/blas/base/gaxpy,@stdlib/blas/base/saxpy"
"@stdlib/math/strided/special/dcbrt","@stdlib/math/strided/special/cbrt,@stdlib/math/strided/special/dsqrt,@stdlib/math/strided/special/scbrt"
"@stdlib/math/strided/special/dceil","@stdlib/math/strided/special/ceil,@stdlib/math/strided/special/dfloor,@stdlib/math/strided/special/dtrunc,@stdlib/math/strided/special/sceil"
"@stdlib/blas/base/dcopy","@stdlib/blas/base/dswap,@stdlib/blas/base/gcopy,@stdlib/blas/base/scopy"
"@stdlib/stats/base/dcumax","@stdlib/stats/base/cumax,@stdlib/stats/base/dcumin,@stdlib/stats/base/scumax"
"@stdlib/stats/base/dcumaxabs","@stdlib/stats/base/cumaxabs,@stdlib/stats/base/dcumax,@stdlib/stats/base/dcuminabs,@stdlib/stats/base/scumaxabs"
"@stdlib/stats/base/dcumin","@stdlib/stats/base/cumin,@stdlib/stats/base/dcumax,@stdlib/stats/base/scumin"
"@stdlib/stats/base/dcuminabs","@stdlib/stats/base/cuminabs,@stdlib/stats/base/dcumaxabs,@stdlib/stats/base/dcumin,@stdlib/stats/base/scuminabs"
"@stdlib/blas/ext/base/dcusum","@stdlib/blas/ext/base/dcusumpw,@stdlib/blas/ext/base/gcusum,@stdlib/blas/ext/base/scusum"
"@stdlib/blas/ext/base/dcusumkbn","@stdlib/blas/ext/base/dcusum,@stdlib/blas/ext/base/gcusumkbn,@stdlib/blas/ext/base/scusumkbn"
"@stdlib/blas/ext/base/dcusumkbn2","@stdlib/blas/ext/base/dcusum,@stdlib/blas/ext/base/gcusumkbn2,@stdlib/blas/ext/base/scusumkbn2"
"@stdlib/blas/ext/base/dcusumors","@stdlib/blas/ext/base/dcusum,@stdlib/blas/ext/base/gcusumors,@stdlib/blas/ext/base/scusumors"
"@stdlib/blas/ext/base/dcusumpw","@stdlib/blas/ext/base/dcusum,@stdlib/blas/ext/base/gcusumpw,@stdlib/blas/ext/base/scusumpw"
"@stdlib/math/strided/special/ddeg2rad","@stdlib/math/strided/special/deg2rad,@stdlib/math/strided/special/sdeg2rad"
"@stdlib/blas/base/ddot","@stdlib/blas/base/dsdot,@stdlib/blas/base/gdot,@stdlib/blas/base/sdot,@stdlib/blas/base/sdsdot,@stdlib/blas/ddot"
"@stdlib/blas/ext/base/dfill","@stdlib/blas/ext/base/gfill,@stdlib/blas/ext/base/sfill"
"@stdlib/math/strided/special/dfloor","@stdlib/math/strided/special/dceil,@stdlib/math/strided/special/dtrunc,@stdlib/math/strided/special/floor,@stdlib/math/strided/special/sfloor"
"@stdlib/math/strided/special/dinv","@stdlib/math/strided/special/inv,@stdlib/math/strided/special/sinv"
"@stdlib/strided/base/dmap","@stdlib/strided/base/smap,@stdlib/strided/base/unary"
"@stdlib/strided/base/dmap2","@stdlib/strided/base/smap2,@stdlib/strided/base/binary"
"@stdlib/stats/base/dmax","@stdlib/stats/base/dmin,@stdlib/stats/base/dnanmax,@stdlib/stats/base/max,@stdlib/stats/base/smax"
"@stdlib/stats/base/dmaxabs","@stdlib/stats/base/dmax,@stdlib/stats/base/dminabs,@stdlib/stats/base/dnanmaxabs,@stdlib/stats/base/maxabs,@stdlib/stats/base/smaxabs"
"@stdlib/stats/base/dmaxabssorted","@stdlib/stats/base/dmaxabs,@stdlib/stats/base/dmaxsorted,@stdlib/stats/base/smaxabssorted"
"@stdlib/stats/base/dmaxsorted","@stdlib/stats/base/dmax,@stdlib/stats/base/dminsorted,@stdlib/stats/base/maxsorted,@stdlib/stats/base/smaxsorted"
"@stdlib/stats/base/dmean","@stdlib/stats/base/dnanmean,@stdlib/stats/base/mean,@stdlib/stats/base/smean"
"@stdlib/stats/base/dmeankbn","@stdlib/stats/base/dmean,@stdlib/stats/base/meankbn,@stdlib/stats/base/smeankbn"
"@stdlib/stats/base/dmeankbn2","@stdlib/stats/base/dmean,@stdlib/stats/base/meankbn2,@stdlib/stats/base/smeankbn2"
"@stdlib/stats/base/dmeanli","@stdlib/stats/base/dmean,@stdlib/stats/base/dmeanlipw,@stdlib/stats/base/smeanli"
"@stdlib/stats/base/dmeanlipw","@stdlib/stats/base/dmean,@stdlib/stats/base/dmeanli,@stdlib/stats/base/dmeanpw,@stdlib/stats/base/smeanlipw"
"@stdlib/stats/base/dmeanors","@stdlib/stats/base/dmean,@stdlib/stats/base/dnanmeanors,@stdlib/stats/base/meanors,@stdlib/stats/base/smeanors"
"@stdlib/stats/base/dmeanpn","@stdlib/stats/base/dmean,@stdlib/stats/base/dnanmeanpn,@stdlib/stats/base/meanpn,@stdlib/stats/base/smeanpn"
"@stdlib/stats/base/dmeanpw","@stdlib/stats/base/dmean,@stdlib/stats/base/dnanmeanpw,@stdlib/stats/base/meanpw,@stdlib/stats/base/smeanpw"
"@stdlib/stats/base/dmeanstdev","@stdlib/stats/base/dmean,@stdlib/stats/base/dmeanvar,@stdlib/stats/base/dstdev"
"@stdlib/stats/base/dmeanstdevpn","@stdlib/stats/base/dmeanpn,@stdlib/stats/base/dmeanstdev,@stdlib/stats/base/dmeanvarpn,@stdlib/stats/base/dstdevpn"
"@stdlib/stats/base/dmeanvar","@stdlib/stats/base/dmean,@stdlib/stats/base/dvariance"
"@stdlib/stats/base/dmeanvarpn","@stdlib/stats/base/dmeanpn,@stdlib/stats/base/dmeanstdevpn,@stdlib/stats/base/dmeanvar,@stdlib/stats/base/dvariancepn"
"@stdlib/stats/base/dmeanwd","@stdlib/stats/base/dmean,@stdlib/stats/base/dnanmeanwd,@stdlib/stats/base/meanwd,@stdlib/stats/base/smeanwd"
"@stdlib/stats/base/dmediansorted","@stdlib/stats/base/dmean,@stdlib/stats/base/mediansorted,@stdlib/stats/base/smediansorted"
"@stdlib/stats/base/dmidrange","@stdlib/stats/base/dmax,@stdlib/stats/base/dmean,@stdlib/stats/base/dmin,@stdlib/stats/base/drange,@stdlib/stats/base/smidrange"
"@stdlib/stats/base/dmin","@stdlib/stats/base/dmax,@stdlib/stats/base/dnanmin,@stdlib/stats/base/min,@stdlib/stats/base/smin"
"@stdlib/stats/base/dminabs","@stdlib/stats/base/dmin,@stdlib/stats/base/dmaxabs,@stdlib/stats/base/dnanminabs,@stdlib/stats/base/minabs,@stdlib/stats/base/sminabs"
"@stdlib/stats/base/dminsorted","@stdlib/stats/base/dmin,@stdlib/stats/base/dmaxsorted,@stdlib/stats/base/minsorted,@stdlib/stats/base/sminsorted"
"@stdlib/math/strided/special/dmskabs","@stdlib/math/strided/special/dabs,@stdlib/math/strided/special/dmskabs2,@stdlib/math/strided/special/smskabs"
"@stdlib/math/strided/special/dmskabs2","@stdlib/math/strided/special/dabs2,@stdlib/math/strided/special/dmskabs,@stdlib/math/strided/special/smskabs2"
"@stdlib/math/strided/special/dmskcbrt","@stdlib/math/strided/special/dcbrt,@stdlib/math/strided/special/dmsksqrt,@stdlib/math/strided/special/smskcbrt"
"@stdlib/math/strided/special/dmskceil","@stdlib/math/strided/special/dceil,@stdlib/math/strided/special/dmskfloor,@stdlib/math/strided/special/dmsktrunc,@stdlib/math/strided/special/smskceil"
